,Recipe_id,Total_Grams,Num_comensales,Categoria
582,11812,1369.0,8.0,Recetas de Carne
583,11813,1597.0,,Recetas de Postres
584,11814,1607.0,10.0,Recetas de Verduras
585,11820,4778.0,,Recetas de Postres
586,11822,1750.0,,Recetas de Postres
587,11825,918.0,,Recetas de Carne
588,11836,1157.0,6.0,Recetas de Aves y caza
589,11841,1076.0,,Recetas de Pescado
590,11849,1070.0,12.0,Recetas de Postres
591,11857,450.0,2.0,Recetas de Huevos y lácteos
592,11860,1458.0,,Recetas de Postres
593,11867,1081.5,5.0,Recetas de Aves y caza
594,11882,167.0,4.0,Recetas de Salsas
595,11894,1515.0,2.0,Recetas de Carne
596,11896,2355.0,,Recetas de Ensaladas
597,11923,197.0,,Recetas de Salsas
598,11930,1116.0,,Recetas de Verduras
599,11933,996.0,,Recetas de Sopas y cremas
600,11941,1213.0,10.0,Recetas de Mariscos
601,11971,1528.5,6.0,Recetas de Verduras
602,11978,2549.0,,Recetas de Ensaladas
603,11986,1869.33333,10.0,Recetas de Arroces y cereales
604,11996,1122.5,,Recetas de Carne
605,11997,1986.0,,Recetas de Sopas y cremas
606,12004,735.3333299999999,,Recetas de Verduras
607,12012,1011.0,4.0,Recetas de Aves y caza
608,12016,1248.0,,Cócteles y bebidas
609,12018,693.5,6.0,Recetas de Pescado
610,12022,1111.5,8.0,Recetas de Aves y caza
611,12033,1079.5,,Recetas de Pescado
612,12039,2262.0,,Recetas de Sopas y cremas
613,12040,1500.5,8.0,Recetas de Aves y caza
614,12053,1525.0,4.0,Recetas de Postres
615,12057,1007.0,8.0,Recetas de Postres
616,12064,4649.5,15.0,Cócteles y bebidas
617,12097,437.0,,Recetas de Aperitivos y tapas
618,12099,1194.0,,Recetas de Mariscos
619,12107,1930.0,,Recetas de Aves y caza
620,12111,714.0,,Recetas de Arroces y cereales
621,12119,711.0,4.0,Recetas de Postres
622,12128,571.5,,Recetas de Postres
623,12145,2227.0,,Recetas de Postres
624,12148,153.0,10.0,Recetas de Salsas
625,12169,1243.0,8.0,Recetas de Pan y bollería
626,12172,954.0,8.0,Recetas de Legumbres
627,12174,1485.0,15.0,Recetas de Verduras
628,12175,2105.0,,Recetas de Carne
629,12239,2780.0,,Recetas de Pan y bollería
630,12255,594.0,,Recetas de Aves y caza
631,12257,405.0,,Cócteles y bebidas
632,12266,2903.5,10.0,Recetas de Postres
633,12270,352.0,,Recetas de Arroces y cereales
634,12290,1325.0,,Recetas de Aves y caza
635,12297,1752.0,,Recetas de Arroces y cereales
636,12307,2166.0,,Recetas de Ensaladas
637,12325,1636.0,,Recetas de Postres
638,12338,1057.0,,Recetas de Pan y bollería
639,12352,1316.0,,Recetas de Huevos y lácteos
640,12373,1500.0,,Recetas de Verduras
641,12402,2349.0,,Recetas de Aves y caza
642,12422,1107.0,,Recetas de Postres
643,12433,1100.0,,Recetas de Carne
644,12453,159.0,,Recetas de Postres
645,12466,1046.0,,Cócteles y bebidas
646,12493,629.0,,Recetas de Pescado
647,12494,922.0,,Recetas de Pescado
648,12499,2929.5,,Recetas de Mariscos
649,12511,1024.0,6.0,Recetas de Pescado
650,12518,387.0,4.0,Recetas de Salsas
651,12519,1377.0,,Recetas de Pan y bollería
652,12527,2035.0,3.0,Recetas de Postres
653,12531,1239.0,15.0,Recetas de Pan y bollería
654,12552,922.3,4.0,Recetas de Aves y caza
655,12553,1319.0,,Recetas de Aves y caza
656,12555,1578.0,,Recetas de Aves y caza
657,12559,2707.0,,Recetas de Aves y caza
658,12565,3107.0,,Recetas de Aves y caza
659,12571,2606.0,10.0,Recetas de Aves y caza
660,12572,834.0,,Recetas de Pescado
661,12591,1408.0,,Recetas de Postres
662,12603,1153.2,,Recetas de Carne
663,12638,507.0,1.0,Recetas de Postres
664,12661,1634.0,10.0,Recetas de Postres
665,12676,1315.0,24.0,Recetas de Aperitivos y tapas
666,12681,1184.0,6.0,Recetas de Aperitivos y tapas
667,12702,3556.0,8.0,Recetas de Pescado
668,12725,800.0,8.0,Recetas de Ensaladas
669,12730,1620.5,8.0,Recetas de Ensaladas
670,12740,685.0,8.0,Recetas de Ensaladas
671,12763,2415.0,8.0,Recetas de Pescado
672,12768,1014.0,4.0,Recetas de Pescado
673,12770,1859.0,6.0,Recetas de Pescado
674,12773,2413.0,15.0,Recetas de Pescado
675,12776,981.5,15.0,Recetas de Aperitivos y tapas
676,12783,1544.0,2.0,Recetas de Arroces y cereales
677,12808,1574.0,1.0,Recetas de Ensaladas
678,12810,866.0,4.0,Recetas de Ensaladas
679,12823,1545.5,4.0,Recetas de Ensaladas
680,12824,1150.0,4.0,Recetas de Ensaladas
681,12840,1084.0,2.0,Recetas de Carne
682,12877,1943.0,4.0,Recetas de Carne
683,12880,1332.0,2.0,Recetas de Carne
684,12891,1085.0,1.0,Recetas de Postres
685,12914,1167.0,6.0,Recetas de Huevos y lácteos
686,12926,1538.0,6.0,Recetas de Pan y bollería
687,12927,966.0,4.0,Recetas de Pan y bollería
688,12946,1896.0,4.0,Recetas de Legumbres
689,12950,1221.0,4.0,Recetas de Legumbres
690,12951,1603.0,2.0,Recetas de Sopas y cremas
691,12980,1204.0,6.0,Recetas de Guisos y Potajes
692,13011,1949.0,6.0,Recetas de Verduras
693,13050,3234.0,2.0,Recetas de Huevos y lácteos
694,13054,1361.0,4.0,Recetas de Huevos y lácteos
695,13057,300.0,4.0,Recetas de Huevos y lácteos
696,13060,1340.0,2.0,Recetas de Huevos y lácteos
697,13067,1140.0,2.0,Recetas de Huevos y lácteos
698,13071,738.0,4.0,Recetas de Carne
699,13083,1771.0,4.0,Recetas de Pescado
700,13108,1190.0,10.0,Recetas de Postres
701,13124,1294.5,4.0,Recetas de Legumbres
702,13138,2090.0,4.0,Recetas de Aves y caza
703,13146,2908.0,2.0,Recetas de Aves y caza
704,13150,1451.0,2.0,Recetas de Aves y caza
705,13160,1052.0,1.0,Recetas de Postres
706,13202,3250.0,1.0,Recetas de Verduras
707,13203,1753.0,4.0,Recetas de Verduras
708,13210,2477.0,7.0,Recetas de Verduras
709,13217,1518.0,4.0,Recetas de Verduras
710,13230,1633.5,2.0,Recetas de Arroces y cereales
711,13252,661.5,4.0,Recetas de Arroces y cereales
712,13264,1002.0,2.0,Recetas de Postres
713,13277,1537.0,,Recetas de Aves y caza
714,13288,1016.0,5.0,Recetas de Aves y caza
715,13316,1176.0,5.0,Recetas de Postres
716,13337,878.0,4.0,Recetas de Mariscos
717,13338,1285.0,4.0,Recetas de Mariscos
718,13339,1857.0,,Recetas de Mariscos
719,13350,2452.0,2.0,Recetas de Carne
720,13357,967.0,6.0,Recetas de Pescado
721,13375,1085.0,,Recetas de Huevos y lácteos
722,13387,1100.0,4.0,Recetas de Pescado
723,13392,1879.0,,Recetas de Pescado
724,13393,1879.0,5.0,Recetas de Pescado
725,13402,1409.5,,Recetas de Aves y caza
726,13425,1942.0,,Recetas de Carne
727,13426,2156.0,,Recetas de Pescado
728,13428,1693.5,,Recetas de Pescado
729,13431,970.0,,Recetas de Pescado
730,13449,237.0,,Recetas de Salsas
731,13456,1038.0,,Recetas de Mariscos
732,13461,1064.0,,Recetas de Aperitivos y tapas
733,13463,2944.0,,Recetas de Carne
734,13467,260.0,,Recetas de Pescado
735,13468,154.0,,Recetas de Pescado
736,13470,1914.0,4.0,Recetas de Pescado
737,13471,868.0,3.0,Recetas de Pescado
738,13473,3292.0,,Recetas de Aves y caza
739,13574,1192.0,,Recetas de Postres
740,13638,750.0,,Recetas de Postres
741,13659,1576.0,2.0,Recetas de Mariscos
742,13684,723.0,,Recetas de Mariscos
743,13699,2326.0,,Recetas de Huevos y lácteos
744,13708,2038.0,,Recetas de Aves y caza
745,13713,1131.0,4.0,Recetas de Pescado
746,13716,1716.0,,Recetas de Pescado
747,13726,381.0,,Recetas de Aperitivos y tapas
748,13733,1995.0,4.0,Recetas de Pescado
749,13735,275.0,,Recetas de Pescado
750,13740,785.0,,Recetas de Pescado
751,13767,697.0,,Recetas de Mariscos
752,13795,2367.0,,Recetas de Pescado
753,13869,362.0,6.0,Recetas de Mariscos
754,13871,1797.0,,Recetas de Mariscos
755,13897,1342.0,,Recetas de Pasta
756,13913,270.0,,Recetas de Postres
757,13958,1632.0,,Recetas de Verduras
758,13969,2347.0,,Recetas de Verduras
759,13979,1390.0,4.0,Recetas de Mariscos
760,13984,1491.0,4.0,Recetas de Carne
761,13986,1671.0,,Recetas de Carne
762,13993,684.0,4.0,Recetas de Mariscos
763,14020,1029.0,2.0,Recetas de Salsas
764,14025,920.0,4.0,Recetas de Carne
765,14031,540.0,2.0,Recetas de Carne
766,14042,52.5,4.0,Recetas de Carne
767,14081,1318.0,4.0,Recetas de Ensaladas
768,14084,872.0,6.0,Recetas de Ensaladas
769,14097,520.0,4.0,Recetas de Aperitivos y tapas
770,14130,356.0,3.0,Cócteles y bebidas
771,14137,952.0,4.0,Recetas de Ensaladas
772,14143,405.0,4.0,Recetas de Ensaladas
773,14154,145.5,4.0,Recetas de Ensaladas
774,14161,658.0,6.0,Recetas de Ensaladas
775,14188,852.5,1.0,Recetas de Ensaladas
776,14191,465.0,4.0,Recetas de Verduras
777,14211,214.0,4.0,Recetas de Aperitivos y tapas
778,14223,293.5,4.0,Recetas de Salsas
779,14226,610.5,4.0,Recetas de Verduras
780,14276,906.0,4.0,Recetas de Legumbres
781,14297,1175.5,3.0,Recetas de Ensaladas
782,14312,878.0,4.0,Recetas de Pasta
783,14320,2727.0,2.0,Recetas de Arroces y cereales
784,14326,2526.0,1.0,Recetas de Verduras
785,14352,1320.5,1.0,Recetas de Verduras
786,14377,642.0,4.0,Recetas de Verduras
787,14378,1131.0,4.0,Recetas de Verduras
788,14381,2097.5,2.0,Recetas de Verduras
789,14390,741.0,2.0,Recetas de Verduras
790,14409,1936.0,,Recetas de Aperitivos y tapas
791,14447,829.0,2.0,Recetas de Huevos y lácteos
792,14449,1370.0,1.0,Recetas de Huevos y lácteos
793,14471,700.0,,Recetas de Verduras
794,14475,1230.0,,Recetas de Huevos y lácteos
795,14486,857.0,,Recetas de Legumbres
796,14493,1897.0,4.0,Recetas de Carne
797,14524,632.0,,Recetas de Legumbres
798,14533,1944.0,,Recetas de Aperitivos y tapas
799,14541,3060.0,,Recetas de Mariscos
800,14548,840.0,,Recetas de Huevos y lácteos
801,14552,973.0,,Recetas de Mariscos
802,14574,490.0,,Recetas de Verduras
803,14581,1181.0,,Recetas de Ensaladas
804,14584,1529.0,3.0,Recetas de Verduras
805,14597,150.0,,Recetas de Verduras
806,14601,957.0,,Recetas de Legumbres
807,14602,1337.0,3.0,Recetas de Legumbres
808,14606,777.0,,Recetas de Legumbres
809,14627,280.0,,Recetas de Huevos y lácteos
810,14708,229.0,,Recetas de Salsas
811,14765,3185.0,,Recetas de Mariscos
812,14783,1227.0,,Recetas de Arroces y cereales
813,14791,659.5,,Recetas de Pescado
814,14836,610.0,,Recetas de Pescado
815,14841,620.0,,Recetas de Arroces y cereales
816,14842,1341.5,,Recetas de Pescado
817,14843,994.0,,Recetas de Pescado
818,14844,130.0,,Recetas de Pescado
819,14867,651.0,6.0,Recetas de Sopas y cremas
820,14885,878.0,,Recetas de Verduras
821,14890,1020.0,,Recetas de Pescado
822,14893,314.0,,Recetas de Pescado
823,14894,2158.0,,Recetas de Pescado
824,14900,1501.0,,Recetas de Pescado
825,14931,376.0,,Recetas de Aperitivos y tapas
826,14932,2643.0,,Recetas de Mariscos
827,14962,503.0,,Recetas de Aperitivos y tapas
828,14969,392.0,,Recetas de Pescado
829,15021,629.0,,Recetas de Mariscos
830,15024,591.0,,Recetas de Mariscos
831,15054,2234.5,,Recetas de Arroces y cereales
832,15062,1206.5,,Recetas de Aperitivos y tapas
833,15081,2972.0,,Recetas de Pan y bollería
834,15085,627.0,,Recetas de Verduras
835,15094,808.0,,Recetas de Postres
836,15095,520.0,,Recetas de Postres
837,15101,1275.0,,Cócteles y bebidas
838,15126,2242.0,,Recetas de Postres
839,15140,1280.0,,Recetas de Pan y bollería
840,15142,1206.5,2.0,Recetas de Pescado
841,15144,717.0,,Recetas de Huevos y lácteos
842,15153,481.5,,Recetas de Mariscos
843,15156,530.0,,Recetas de Postres
844,15157,880.0,,Recetas de Postres
845,15166,1063.5,,Recetas de Postres
846,15178,500.0,4.0,Recetas de Postres
847,15181,470.0,,Recetas de Postres
848,15182,504.0,,Recetas de Postres
849,15189,208.5,,Recetas de Verduras
850,15194,1435.0,,Recetas de Postres
851,15195,1254.0,,Recetas de Huevos y lácteos
852,15210,673.0,,Recetas de Pan y bollería
853,15212,832.5,,Recetas de Postres
854,15257,1063.0,,Recetas de Huevos y lácteos
855,15283,738.0,4.0,Recetas de Postres
856,15305,690.0,4.0,Recetas de Postres
857,15319,565.0,4.0,Recetas de Aperitivos y tapas
858,15322,425.0,4.0,Recetas de Postres
859,15340,794.0,,Recetas de Postres
860,15347,1060.0,4.0,Recetas de Postres
861,15355,486.0,6.0,Recetas de Postres
862,15358,1445.0,1.0,Recetas de Postres
863,15361,1230.0,2.0,Recetas de Huevos y lácteos
864,15368,503.5,,Recetas de Pan y bollería
865,15379,458.0,4.0,Recetas de Pan y bollería
866,15382,1468.0,8.0,Recetas de Postres
867,15385,1123.0,6.0,Recetas de Postres
868,15405,827.0,10.0,Recetas de Verduras
869,15406,3764.0,8.0,Recetas de Postres
870,15456,777.0,4.0,Recetas de Salsas
871,15464,350.0,4.0,Recetas de Huevos y lácteos
872,15500,491.0,8.0,Recetas de Pasta
873,15506,947.0,,Recetas de Aves y caza
874,15533,133.0,8.0,Recetas de Salsas
875,15543,304.0,2.0,Recetas de Salsas
876,15564,1079.0,4.0,Recetas de Salsas
877,15573,272.0,6.0,Recetas de Salsas
878,15585,1938.5,8.0,Recetas de Salsas
879,15588,87.0,4.0,Recetas de Salsas
880,15589,243.0,12.0,Recetas de Postres
881,15590,390.5,2.0,Recetas de Postres
882,15625,378.0,10.0,Recetas de Aperitivos y tapas
883,15628,2189.0,12.0,Recetas de Verduras
884,15631,1600.0,8.0,Recetas de Legumbres
885,15651,1406.0,12.0,Recetas de Guisos y Potajes
886,15653,1439.0,8.0,Recetas de Guisos y Potajes
887,15690,1737.0,2.0,Recetas de Sopas y cremas
888,15697,993.0,12.0,Recetas de Arroces y cereales
889,15715,1497.5,8.0,Recetas de Sopas y cremas
890,15716,1021.5,8.0,Recetas de Sopas y cremas
891,15720,562.0,10.0,Recetas de Sopas y cremas
892,15732,1247.0,4.0,Recetas de Sopas y cremas
893,15743,651.0,12.0,Recetas de Sopas y cremas
894,15750,234.0,6.0,Recetas de Sopas y cremas
895,15785,1112.0,8.0,Recetas de Arroces y cereales
896,15794,1301.0,2.0,Recetas de Legumbres
897,15824,1536.5,8.0,Recetas de Huevos y lácteos
898,15852,600.0,1.0,Recetas de Arroces y cereales
899,15853,2494.0,5.0,Recetas de Huevos y lácteos
900,15856,4775.0,6.0,Recetas de Aperitivos y tapas
901,15865,1146.0,8.0,Recetas de Huevos y lácteos
902,15868,244.0,8.0,Recetas de Huevos y lácteos
903,15875,567.0,4.0,Recetas de Huevos y lácteos
904,15906,536.0,10.0,Recetas de Verduras
905,15909,1247.0,8.0,Recetas de Arroces y cereales
906,15934,1411.5,10.0,Recetas de Arroces y cereales
907,15974,1201.0,2.0,Recetas de Arroces y cereales
908,15981,484.5,6.0,Recetas de Arroces y cereales
909,16006,1219.0,6.0,Recetas de Carne
910,16055,951.0,4.0,Recetas de Aves y caza
911,16058,769.0,12.0,Recetas de Aves y caza
912,16066,948.5,6.0,Recetas de Aves y caza
913,16070,1032.0,8.0,Recetas de Aves y caza
914,16081,131.0,12.0,Recetas de Pan y bollería
915,16087,2217.5,10.0,Recetas de Guisos y Potajes
916,16095,1556.0,4.0,Recetas de Pescado
917,16100,2207.0,6.0,Recetas de Aves y caza
918,16103,2759.92857,4.0,Recetas de Aperitivos y tapas
919,16111,1565.0,6.0,Recetas de Aves y caza
920,16113,1437.0,2.0,Recetas de Aves y caza
921,16114,717.0,4.0,Recetas de Aves y caza
922,16124,1122.0,4.0,Recetas de Aves y caza
923,16138,1446.0,4.0,Recetas de Aves y caza
924,16174,840.0,8.0,Recetas de Aves y caza
925,16179,445.0,7.0,Recetas de Aves y caza
926,16204,1065.0,7.0,Recetas de Aves y caza
927,16208,1213.5,6.0,Recetas de Postres
928,16217,1366.0,6.0,Recetas de Aperitivos y tapas
929,16221,1493.0,4.0,Recetas de Pan y bollería
930,16224,435.5,6.0,Cócteles y bebidas
931,16235,547.0,4.0,Cócteles y bebidas
932,16237,706.0,6.0,Cócteles y bebidas
933,16249,2485.0,2.0,Cócteles y bebidas
934,16250,400.0,4.0,Recetas de Verduras
935,16267,1248.0,8.0,Recetas de Postres
936,16296,1822.0,4.0,Cócteles y bebidas
937,16339,567.0,6.0,Recetas de Huevos y lácteos
938,16343,1122.0,4.0,Recetas de Arroces y cereales
939,16346,1126.0,8.0,Recetas de Arroces y cereales
940,16347,2341.5,6.0,Recetas de Carne
941,16366,4325.5,6.0,Recetas de Pasta
942,16380,1635.5,4.0,Recetas de Carne
943,16395,1380.0,8.0,Recetas de Huevos y lácteos
944,16415,1335.0,8.0,Recetas de Carne
945,16453,500.0,3.0,Recetas de Postres
946,16454,1425.0,4.0,Recetas de Postres
947,16457,2123.0,4.0,Recetas de Postres
948,16464,1150.0,2.0,Recetas de Postres
949,16465,432.0,4.0,Recetas de Postres
950,16468,251.0,8.0,Recetas de Postres
951,16470,968.0,4.0,Recetas de Aves y caza
952,16474,207.0,4.0,Recetas de Aperitivos y tapas
953,16477,1464.5,4.0,Recetas de Aperitivos y tapas
954,16480,300.0,4.0,Recetas de Huevos y lácteos
955,16483,2060.0,1.0,Recetas de Huevos y lácteos
956,16484,1009.0,4.0,Recetas de Arroces y cereales
957,16491,393.5,4.0,Recetas de Huevos y lácteos
958,16493,2432.0,4.0,Recetas de Huevos y lácteos
959,16494,289.0,10.0,Recetas de Huevos y lácteos
960,16495,1028.0,5.0,Recetas de Arroces y cereales
961,16496,441.5,5.0,Recetas de Huevos y lácteos
962,16582,1295.0,2.0,Recetas de Verduras
963,16678,544.0,8.0,Recetas de Aperitivos y tapas
964,16681,400.0,,Recetas de Postres
965,16709,1411.0,6.0,Recetas de Aperitivos y tapas
966,16734,699.5,10.0,Recetas de Postres
967,16743,4198.0,4.0,Recetas de Postres
968,16744,5250.0,6.0,Recetas de Postres
969,16759,456.0,4.0,Recetas de Legumbres
970,16763,1175.0,,Recetas de Verduras
971,16785,1295.0,,Recetas de Aperitivos y tapas
972,16788,1073.25,5.0,Recetas de Postres
973,16802,487.0,,Recetas de Postres
974,16804,1320.0,6.0,Recetas de Postres
975,16805,1320.0,8.0,Recetas de Postres
976,16808,816.0,1.0,Recetas de Postres
977,16812,650.0,,Recetas de Postres
978,16814,663.5,1.0,Recetas de Postres
979,16815,1000.0,,Recetas de Postres
980,16821,879.0,10.0,Recetas de Huevos y lácteos
981,16826,1153.5,,Recetas de Postres
982,16829,800.0,,Recetas de Verduras
983,16866,953.0,,Recetas de Legumbres
984,16871,1090.5,,Recetas de Pescado
985,16881,438.5,,Recetas de Pan y bollería
986,16902,829.5,,Recetas de Pan y bollería
987,16904,250.0,6.0,Recetas de Pan y bollería
988,16919,903.0,,Recetas de Verduras
989,16931,762.0,,Recetas de Postres
990,16939,150.5,6.0,Recetas de Pescado
991,16945,1081.0,1.0,Recetas de Postres
992,16966,2015.0,,Recetas de Postres
993,16984,1368.0,,Recetas de Postres
994,17022,564.0,,Recetas de Carne
995,17027,1484.5,4.0,Recetas de Verduras
996,17054,630.5,,Recetas de Aperitivos y tapas
997,17056,175.0,,Recetas de Salsas
998,17057,725.0,,Recetas de Aperitivos y tapas
999,17077,1547.5,,Recetas de Aves y caza
1000,17095,821.0,,Recetas de Carne
1001,17122,1647.5,,Recetas de Postres
1002,17124,1111.0,,Recetas de Carne
1003,17130,958.5,,Recetas de Verduras
1004,17196,1968.0,,Recetas de Aves y caza
1005,17201,884.0,4.0,Recetas de Aves y caza
1006,17238,840.0,8.0,Recetas de Aves y caza
1007,17244,3616.0,8.0,Recetas de Aves y caza
1008,17247,1505.0,1.0,Recetas de Aves y caza
1009,17251,239.5,,Recetas de Pan y bollería
1010,17254,2840.0,,Cócteles y bebidas
1011,17258,77.0,,Recetas de Postres
1012,17264,1632.0,,Recetas de Postres
1013,17266,564.0,,Recetas de Postres
1014,17271,1127.0,1.0,Recetas de Postres
1015,17282,682.0,5.0,Recetas de Postres
1016,17297,1058.0,,Recetas de Mariscos
1017,17301,1180.0,1.0,Recetas de Mariscos
1018,17309,1153.0,4.0,Recetas de Verduras
1019,17343,2692.0,,Recetas de Pescado
1020,17344,2217.0,,Recetas de Pescado
1021,17354,1166.0,,Recetas de Huevos y lácteos
1022,17463,725.0,10.0,Recetas de Postres
1023,17479,373.0,,Recetas de Salsas
1024,17489,576.0,,Recetas de Salsas
1025,17495,926.0,,Recetas de Salsas
1026,17525,398.0,,Recetas de Mariscos
1027,17542,1372.0,,Recetas de Pescado
1028,17544,912.0,4.0,Recetas de Carne
1029,17550,2331.0,,Recetas de Carne
1030,17554,841.0,,Recetas de Carne
1031,17561,709.0,,Recetas de Sopas y cremas
1032,17574,3172.0,,Recetas de Sopas y cremas
1033,17587,575.0,8.0,Recetas de Sopas y cremas
1034,17603,505.0,,Recetas de Postres
1035,17629,640.0,8.0,Recetas de Postres
1036,17639,397.0,,Recetas de Pan y bollería
1037,17648,1311.0,,Recetas de Pasta
1038,17656,1260.0,,Recetas de Pan y bollería
1039,17665,2170.0,,Recetas de Verduras
1040,17675,1950.003,6.0,Recetas de Postres
1041,17688,861.0,6.0,Recetas de Pan y bollería
1042,17696,1512.0,,Recetas de Pan y bollería
1043,17701,578.75,,Recetas de Postres
1044,17765,1068.0,4.0,Recetas de Huevos y lácteos
1045,17788,1355.0,1.0,Recetas de Postres
1046,17835,447.0,4.0,Recetas de Postres
1047,17848,767.0,,Recetas de Pan y bollería
1048,17864,1511.0,,Recetas de Huevos y lácteos
1049,17866,1994.0,,Recetas de Huevos y lácteos
1050,17880,645.0,,Recetas de Pan y bollería
1051,17890,738.0,,Recetas de Pescado
1052,17908,284.0,6.0,Recetas de Postres
1053,17911,1810.0,,Recetas de Pescado
1054,17927,617.0,,Recetas de Salsas
1055,17931,394.0,,Recetas de Salsas
1056,17935,995.0,,Recetas de Postres
1057,17939,562.5,,Recetas de Postres
1058,17942,4057.5,,Recetas de Pescado
1059,17957,2173.0,8.0,Recetas de Pescado
1060,17971,772.0,,Recetas de Carne
1061,17983,1105.0,,Recetas de Pan y bollería
1062,17994,672.0,,Recetas de Pescado
1063,18009,237.5,6.0,Recetas de Mariscos
1064,18010,2758.5,6.0,Recetas de Mariscos
1065,18030,1993.0,15.0,Recetas de Sopas y cremas
1066,18033,1934.0,,Recetas de Mariscos
1067,18034,445.0,,Recetas de Mariscos
1068,18045,627.0,4.0,Recetas de Aperitivos y tapas
1069,18046,1072.5,,Recetas de Aperitivos y tapas
1070,18048,741.5,,Recetas de Aperitivos y tapas
1071,18074,1171.0,,Cócteles y bebidas
1072,18104,340.5,,Recetas de Verduras
1073,18137,1571.0,,Recetas de Aperitivos y tapas
1074,18138,40.5,,Recetas de Verduras
1075,18149,335.0,,Recetas de Verduras
1076,18151,1432.0,,Recetas de Aperitivos y tapas
1077,18152,400.0,8.0,Recetas de Aperitivos y tapas
1078,18174,1762.0,,Recetas de Mariscos
1079,18193,835.0,,Recetas de Verduras
1080,18210,586.5,4.0,Recetas de Mariscos
1081,18218,1082.0,,Recetas de Postres
1082,18230,1075.0,,Recetas de Postres
1083,18234,220.0,8.0,Recetas de Aves y caza
1084,18236,44.0,,Recetas de Aves y caza
1085,18237,120.0,,Recetas de Salsas
1086,18254,615.0,,Recetas de Postres
1087,18258,831.0,,Recetas de Pescado
1088,18263,160.0,,Recetas de Postres
1089,18266,306.0,,Recetas de Postres
1090,18297,948.0,4.0,Recetas de Postres
1091,18332,2302.0,,Recetas de Sopas y cremas
1092,18338,828.0,,Recetas de Sopas y cremas
1093,18344,955.0,,Recetas de Postres
1094,18345,674.0,,Recetas de Postres
