Recipe_id,alcohol,energia,grasa,proteina,agua,fibra,carbohidratos,ácido graso 22:6 n-3 (ácido docosahexaenóico),"ácidos grasos, monoinsaturados totales","ácidos grasos, poliinsaturados totales",ácidos grasos saturados totales,ácido graso 12:0 (láurico),ácido graso 14:0 (ácido mirístico),ácido graso 16:0 (ácido palmítico),ácido graso 18:0 (ácido esteárico),ácido graso 18:1 n-9 cis (ácido oléico),colesterol,ácido graso 18:2,ácido graso 18:3,ácido graso 20:4 n-6  (ácido araquidónico),ácido graso 20:5 (ácido eicosapentaenóico),Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,Vitamina D,Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,"folato, total","equivalentes de niacina, totales",riboflavina,tiamina,Vitamina B-12,"Vitamina B-6, Total",Vitamina C (ácido ascórbico),calcio,"hierro, total",potasio,magnesio,sodio,fósforo,ioduro,"selenio, total",zinc (cinc),Total_Grams
51692,14.73,2233.102871,152.985285,25.179267,1323.29659,28.424979,163.874318,0.0,117.357036,12.38337,21.668585,0.0,0.015,15.6,3.3,117.3,0.0,10.2,1.05,0.0,0.0,0.002781,0.0,0.030844,0.000218,0.012633,0.000613,0.001179,0.0,0.003357,0.194053,0.482467,0.021317,5.642474,0.264554,3.942695,0.577649,0.000126,2.1e-05,0.003939,1721.57491
51696,0.0,1288.662871,50.287035,67.899517,1221.39234,21.012979,137.842318,0.0,4.113286,3.42312,37.921335,0.0,0.0,0.0,0.0,0.0,0.149,0.0,0.0,0.0,0.0,0.000674,0.0,0.005153,0.000377,0.020432,0.000768,0.001265,2e-06,0.003111,0.369113,0.424727,0.02247,6.297614,0.359834,4.091675,1.139909,0.000104,0.000134,0.005399,1509.57491
51700,0.0,945.436054,87.82397,36.85,323.635,14.1,3.39,0.0,56.197225,9.058798,16.39615,0.0,0.005866,6.101053,1.290607,45.875225,1.001,3.98915,0.410648,0.0,0.0,0.00052,5e-06,0.013945,0.000172,0.01108,0.001282,0.000309,7e-06,0.000447,0.009,0.216931,0.006459,0.788,0.099014,4.045587,0.595753,0.00011,2.9e-05,0.00353,478.08247
51701,0.0,1580.422989,173.825753,1.666781,128.440155,2.100984,7.283411,0.0,44.037009,110.413852,18.55928,0.0,0.156095,10.996028,5.740829,48.666964,0.0,99.779416,2.775023,0.0,0.069376,0.000525,0.0,0.098386,1.5e-05,0.001541,4.2e-05,1.4e-05,0.0,0.000434,0.113453,0.015337,0.000439,0.252118,0.046923,3.757133,0.037171,5.7e-05,0.0,0.00028,322.92303
51705,0.0,666.156134,6.3989,48.66672,399.612994,7.922848,100.388814,0.0,2.6168,1.994,1.1972,0.0,0.0002,0.2485,0.059,1.621,0.1192,0.319,0.0155,0.0,0.0,0.000234,0.0,0.003516,0.000143,0.008828,0.000397,0.00039,2e-06,0.000797,0.07783,0.147222,0.005839,1.313448,0.094515,0.626113,0.591952,3.2e-05,9.7e-05,0.001842,568.10995
51707,0.0,258.00488,0.522911,49.140032,247.765632,0.0,13.024954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005229,0.0,0.0,0.0,0.0,0.0,0.0,2.6e-05,8e-06,0.000285,0.000418,0.000131,1e-06,5.2e-05,0.002615,0.30411,0.003161,0.487493,0.032733,0.136015,0.233081,4.5e-05,7e-06,0.001142,310.45553
51710,0.0,732.452276,9.683227,94.340501,791.176212,7.538,63.7362,2.795981,2.827732,2.955014,1.423055,0.0,0.928755,3.065664,0.725623,3.291895,0.309518,0.999395,0.116973,0.361105,0.995617,8e-06,0.0,0.006388,0.000129,0.033093,0.000791,0.000937,5e-06,0.003458,0.09401,0.220749,0.007048,3.366256,0.23643,0.576654,1.532635,0.000166,0.000234,0.003322,968.86364
51717,14.73,1075.2,31.745,67.055,2334.505,18.98,100.94635,0.8325,18.13,4.11,7.882,0.0,0.062,2.773,0.635,16.117,0.59575,2.476,0.155,0.0315,0.4965,0.000873,0.0,0.020353,0.000317,0.018597,0.00122,0.000935,1.5e-05,0.002162,0.2002,0.806,0.02784,4.2824,0.2838,0.79125,1.08685,0.000217,0.000123,0.008975,2580.0
51718,0.0,2169.2,180.853,110.41475,468.2241,15.82,26.9774,0.002,127.9799,20.9502,36.9353,0.0,0.265,18.7,4.035,119.86,0.29,12.72,1.155,0.045,0.015,0.000906,0.0,0.035158,0.000196,0.046423,0.000911,0.000864,5e-05,0.002403,0.19161,0.90434,0.041455,3.02761,0.23461,0.38185,1.24733,2.1e-05,8.7e-05,0.008569,795.0
51727,0.0,2387.135603,162.691416,110.121113,1980.558062,32.385188,119.376002,3.1548,95.775144,26.394235,30.200265,0.0,0.471875,16.678423,3.537708,73.625589,0.91575,12.957341,0.948396,0.132,1.7292,0.001656,3e-05,0.026304,0.000579,0.055056,0.002122,0.002116,2.1e-05,0.005727,0.317137,0.800789,0.018965,7.900949,0.405306,5.241249,1.857444,0.000223,0.000105,0.008877,2424.87528
51729,0.0,147.54,3.149,5.546,581.364,11.76,23.872,0.0,1.5719,0.7872,0.3615,0.0,0.0002,0.2485,0.059,1.621,0.0,0.319,0.0155,0.0,0.0,0.000151,0.0,0.002274,0.000133,0.00573,0.000397,0.000312,0.0,0.00061,0.06758,0.08042,0.002778,1.58177,0.07239,0.42993,0.1836,1.7e-05,9e-06,0.00086,632.0
51732,0.0,1284.621119,117.404671,22.766403,250.199126,6.14664,36.283796,0.0,75.589858,14.644109,23.47614,0.0,0.009875,13.825423,2.715708,68.297589,0.50054,11.139341,0.681396,0.0,0.0,0.000263,2e-06,0.014465,0.000132,0.006207,0.000748,0.000281,3e-06,0.000362,0.019051,0.160345,0.005058,0.590558,0.083109,3.8493,0.37609,9.1e-05,1.9e-05,0.002511,441.61476
51744,12.87,979.502871,2.945285,42.799267,1654.71659,19.564979,168.464318,0.0,0.017036,0.89337,0.253585,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.001949,0.000168,0.011109,0.001528,0.00123,1e-06,0.002957,0.179653,0.914167,0.008287,5.941574,0.285104,4.083695,1.066049,0.000208,3.5e-05,0.005909,1911.57491
51745,0.0,889.302871,19.096585,96.674267,581.28659,10.514979,79.264318,0.0,5.738036,3.64537,4.838585,0.0,0.0,0.0,0.0,0.0,0.6745,0.0,0.0,0.0,0.0,0.000584,2e-06,0.005227,0.000226,0.014004,0.000964,0.000632,8e-06,0.001608,0.109253,0.324967,0.009907,1.915574,0.191254,4.820495,0.971549,0.000555,0.000149,0.004444,801.57491
51747,0.0,3371.751202,205.126,57.606,159.67,18.3,335.65902,0.06,50.05,69.6424,79.773,0.0,0.045,9.375,4.35,19.695,0.212,55.155,2.22,0.0,0.045,0.001019,2.4e-05,0.00526,0.000173,0.007133,0.000479,0.000771,0.0,0.001718,0.0,0.261749,0.009357,1.599099,0.2812,0.9144,0.8846,4.9e-05,5.2e-05,0.005596,774.93902
51751,0.0,1263.95,82.6773,64.51625,436.659,6.159,65.182,0.0,25.5909,4.3958,45.5561,0.6006,1.9292,5.2768,1.637,5.5816,0.6801,0.51784,0.10124,0.0,0.0,0.00192,1e-05,0.005907,0.000246,0.01171,0.001459,0.000403,5e-06,0.000734,0.035038,1.670643,0.007761,1.305203,0.154446,1.828028,1.313293,7.5e-05,3.9e-05,0.007953,670.0
51758,0.0,3053.23,125.22,47.3733,154.3682,17.0975,412.2998,0.0,55.02,38.84,26.9,0.0,0.03,2.98,1.08,27.3,0.0,11.06,0.05,0.0,0.0,0.001168,5e-06,0.03675,0.000132,0.00752,0.000949,0.000472,0.0,0.00062,0.0002,1.67454,0.66501,6.11275,0.312025,1.867362,1.521955,8.5e-05,2.2e-05,0.0051,778.0
51759,0.0,1457.848902,104.006667,74.442223,502.8965,19.287362,56.712502,0.246,43.518911,16.286697,26.545267,0.018,0.228,14.685,7.722,20.382,0.216,8.988,0.6,1.398,0.195,0.000285,0.0,0.000535,7.3e-05,0.028669,0.001495,0.002688,6e-06,0.00139,0.23211,1.403386,0.078396,2.102849,0.418367,9.43757,1.268635,2.4e-05,0.000127,0.009237,767.30556
51760,0.0,2508.502871,134.590285,102.719267,1496.44659,24.364979,218.314318,0.0,39.285536,8.31237,76.199585,0.0,0.0,0.0,0.0,0.0,1.07875,0.0,0.0,0.0,0.0,0.001486,1.6e-05,0.005708,0.000368,0.023764,0.002269,0.001696,9e-06,0.004611,0.267453,2.141617,0.015822,8.078074,0.406154,5.846989,2.140549,0.000155,5e-05,0.011819,2006.57491
51762,0.0,1096.56,25.8666,31.373,661.8,10.236,183.098,0.0,9.3337,6.219,7.5794,0.0055,0.0226,0.8657,0.1764,0.5045,0.75285,0.3046,0.0014,0.0,0.0,0.000394,4e-06,0.005028,0.000115,0.009313,0.001317,0.000426,5e-06,0.000486,0.01648,0.85675,0.296123,3.1831,0.0661,0.65488,0.87388,5.7e-05,2.7e-05,0.003534,913.0
51763,0.0,1185.83,104.6079,20.022125,572.082,47.398,42.653,0.0,78.6588,10.3392,14.4578,0.0,0.01,10.562,2.26,78.428,0.0,7.532,0.706,0.0,0.0,0.00079,0.0,0.031188,0.000421,0.01176,0.000562,0.000515,0.0,0.002933,0.17583,0.223484,0.045181,4.86311,0.486523,0.53112,0.62786,1.9e-05,9e-06,0.007064,805.0
51765,0.0,2218.51,111.5202,57.4602,302.614,7.0,244.959,0.0,34.2142,7.59368,59.5432,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.0,0.0,0.001258,2.3e-05,0.005856,0.00018,0.011183,0.001443,0.000451,7e-06,0.000731,0.0,0.85407,0.298995,2.93966,0.08074,1.34653,1.11202,7.2e-05,4.4e-05,0.004989,727.0
51774,26.136,427.46,3.189,8.219,904.023,9.942,45.708,0.0,0.5855,1.7962,0.4887,0.0,0.0018,0.1268,0.0662,0.5612,0.0,1.1506,0.032,0.0,0.0008,7e-05,0.0,0.004385,6.3e-05,0.00482,0.000368,0.000132,1e-06,0.000939,0.02171,0.29306,0.005539,0.96393,0.11086,0.04179,0.48916,8e-05,1.3e-05,0.001351,993.0
51777,0.0,43.12,0.261,1.064,218.09,0.502,9.064,0.0,0.0079,0.0062,0.0063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-06,0.0,0.000121,3.8e-05,0.000242,2.5e-05,9.6e-05,0.0,0.000123,0.08901,0.01975,0.000385,0.29593,0.0182,0.39095,0.01864,8e-06,2e-06,1.1e-05,242.0
51791,0.0,587.004187,35.814856,44.731223,637.23175,7.608,21.258672,0.0,17.012286,4.626689,14.007457,0.032269,0.41829,7.305963,3.634985,10.929991,0.101857,3.979197,0.227151,0.050507,0.0,0.00058,0.0,0.002865,0.000111,0.014899,0.000481,0.000754,1e-06,0.000622,0.05178,0.104994,0.007022,1.123847,0.075188,1.617821,0.525786,2.6e-05,3.3e-05,0.003005,749.00916
51795,0.0,1258.34,21.8245,70.694,388.2816,5.672,190.394,0.185,8.59534,3.65088,5.86142,0.0,0.0002,0.208,0.044,1.564,0.738,0.138,0.018,0.001,0.161,0.001594,3e-06,0.005858,0.000183,0.024786,0.001001,0.000809,1.1e-05,0.001222,0.02315,0.26624,0.008889,1.4589,0.124735,1.3953,0.91375,0.000137,7.9e-05,0.007554,679.0
51797,0.0,1351.32,49.541,38.034,381.823,2.721,187.581,0.0,15.705,4.416,23.2055,0.0,0.0,0.0,0.0,0.0,0.80625,0.0,0.0,0.0,0.0,0.000627,9e-06,0.00323,0.000135,0.008079,0.001199,0.000356,5e-06,0.000462,0.03677,1.04387,0.367871,3.47583,0.059785,0.93246,0.98872,6.7e-05,3.2e-05,0.003615,666.0
51800,0.0,1204.055,50.507,39.3615,450.8503,9.3255,147.09565,0.0,15.8618,4.43455,23.74825,0.0,0.0,0.0,0.0,0.0,0.80575,0.0,0.0,0.0,0.0,0.000694,9e-06,0.00339,0.00017,0.008206,0.001294,0.000308,5e-06,0.000618,0.025998,0.78813,0.224884,2.83975,0.073346,0.773171,0.872149,6.4e-05,3.1e-05,0.003984,698.5
51801,0.0,1144.907058,53.49724,91.222364,1563.798889,33.394979,62.99999,0.0,20.890372,7.658238,16.458442,0.032269,0.41829,7.305963,3.634985,10.929991,0.352107,3.979197,0.227151,0.050507,0.0,0.009506,1e-06,0.023362,0.001475,0.029076,0.002874,0.001847,3e-06,0.002617,0.315963,1.622932,0.036193,6.500771,0.673405,6.389859,1.859855,0.0002,4.1e-05,0.010662,1818.87342
51813,0.0,1669.650871,116.39658,135.855887,395.423438,6.460625,5.03285,0.016599,47.212229,20.476241,37.927821,0.779097,3.116065,19.359328,6.068469,42.722399,0.798565,16.712059,1.489393,0.178435,0.016599,0.000671,2e-06,0.022078,0.000152,0.06054,0.001967,0.000619,6e-06,0.002367,0.010374,1.477733,0.007991,1.901044,0.330387,0.952231,2.016347,4.6e-05,6.1e-05,0.010544,680.96438
51815,0.0,758.828601,60.907246,35.751966,473.081051,5.246786,17.876256,0.168,46.194852,5.131808,8.824056,0.0,0.037866,6.319053,1.350607,45.941225,0.034,3.99915,0.412648,0.04,0.044,0.000157,0.0,0.014293,6.9e-05,0.003656,0.000177,0.000196,2e-06,0.001054,0.265466,0.070374,0.001979,1.098697,0.094224,3.755618,0.737096,6.8e-05,7.6e-05,0.001529,606.99786
51824,0.0,2406.020368,26.014608,74.488608,792.196908,8.91,458.220352,0.0,8.535768,4.779907,6.476268,0.0,0.0,0.0,0.0,0.0,0.76395,0.0,0.0,0.0,0.0,0.000453,3e-06,0.003551,0.000216,0.013382,0.002258,0.000937,6e-06,0.001032,0.0264,0.908845,0.007302,2.558966,0.199122,0.653441,1.828961,0.000151,4.6e-05,0.00649,1367.67994
51829,0.0,1106.29488,85.572911,51.518032,349.552632,1.05,33.476954,0.0,24.2135,2.713,54.0105,0.0,0.0,0.0,0.0,0.0,0.273229,0.0,0.0,0.0,0.0,0.000864,6e-06,0.002086,7.1e-05,0.00333,0.001238,0.000311,3e-06,0.000272,0.002615,1.90263,0.002016,1.001933,0.091953,2.0119,1.240581,5.1e-05,2e-05,0.005656,541.45553
51837,3.432,2027.746778,90.280528,188.928416,791.29657,10.894211,106.408116,0.033197,30.51567,21.311859,24.311808,0.074694,0.821829,20.524656,5.421938,34.196799,1.071879,16.236618,2.503786,0.356869,0.033197,0.000576,2e-06,0.007516,0.000179,0.101465,0.001817,0.000936,5e-06,0.004923,0.038618,0.335576,0.016546,2.785301,0.221694,0.794384,1.72523,9.3e-05,0.000101,0.010873,1194.34427
51841,0.0,150.985,1.125,1.5,1421.0,32.0,32.997,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,0.00445,1.5e-05,0.001,0.0001,0.0001,0.0,0.0002,0.075,0.129,0.00585,1.033,0.05,0.0295,0.0995,0.0,3e-06,0.0025,1501.5
51848,0.0,173.247066,1.19891,6.418101,604.669246,11.588065,33.53224,0.0,0.063694,0.71482,0.180856,0.0,0.0,0.081,0.03,0.114,0.0,0.366,0.003,0.0,0.0,0.003011,0.0,0.004772,0.000158,0.004737,0.000268,0.000402,0.0,0.001039,0.138021,0.151125,0.002876,1.534364,0.092409,3.897874,0.152575,8.4e-05,7e-06,0.001403,671.11666
51849,0.0,551.25,9.911,1.324,10.0856,9.266,114.2153,0.0,2.78919,0.43792,5.94507,0.0,0.0,0.0,0.0,0.0,0.01802,0.0,0.0,0.0,0.0,9.1e-05,2e-06,0.000273,5e-06,0.00023,3.6e-05,1.6e-05,0.0,4.6e-05,0.004845,0.81742,0.296676,2.29842,0.013422,0.769511,0.317498,6e-06,3e-06,0.000385,137.0
51855,0.0,4390.936054,67.66397,70.0,374.71065,2.0,860.0,0.0,48.175225,7.599798,10.43615,0.0,0.005866,6.101053,1.290607,45.875225,0.0,3.98915,0.410648,0.0,0.0,2e-05,0.0,0.013759,0.0002,0.031,0.0003,0.0005,0.0,0.003,0.0,0.118517,0.005019,1.1,0.163628,3.722244,1.000753,7.7e-05,0.0001,0.002,1383.79312
51861,0.0,1971.902871,77.010285,149.926767,724.28659,12.014979,165.964318,0.02,25.361236,15.79847,22.925685,0.045,0.495,12.24,3.24,19.66,1.25635,9.7,1.5,0.215,0.02,0.000618,5e-06,0.006801,0.000227,0.069356,0.001905,0.000873,7e-06,0.003345,0.024503,0.312617,0.011776,2.236674,0.219954,5.054495,1.550549,0.000163,0.000112,0.009575,1146.57491
51872,0.0,992.346054,76.28587,23.890625,1194.427,19.461,53.419,0.0,50.242375,11.387798,11.85765,0.011,0.051066,7.913453,1.673407,46.998225,0.25045,4.96435,0.416448,0.0,0.0,0.000842,1e-06,0.017132,0.000386,0.010777,0.000754,0.000675,2e-06,0.001834,0.42507,0.205234,0.006486,2.82378,0.161423,0.27867,0.44302,3.7e-05,1.9e-05,0.003346,1371.66397
51881,0.0,1464.549997,86.885262,161.945856,442.525571,0.386,7.879,0.0,30.263628,19.595479,32.398803,0.0,0.0,0.0,0.0,0.0,0.784994,0.0,0.0,0.0,0.0,0.000928,2.5e-05,0.012355,0.00017,0.056818,0.001341,0.000247,6e-06,0.00218,0.010146,1.238632,0.006036,1.820852,0.207506,2.744365,2.113208,6.7e-05,0.000283,0.00681,719.13302
51883,0.0,1089.202871,74.440285,80.951767,428.77659,22.114979,24.267718,0.0,19.117036,10.98837,37.893585,0.017,0.015,1.871,0.8612,3.693,0.22,10.015,1.845,0.0,0.0,0.000621,0.0,0.005679,0.000477,0.009824,0.001001,0.000822,3e-06,0.000893,0.032953,2.061017,0.012927,2.646574,0.362204,4.885589,1.755249,9.6e-05,2.2e-05,0.009629,671.57491
51884,0.0,649.152788,3.671011,36.071415,1220.977162,18.148448,114.834153,0.0,0.540387,0.875285,0.346705,0.0,0.0,0.0,0.0,0.0,0.0116,0.0,0.0,0.0,0.0,0.000128,0.0,0.015102,0.000232,0.00435,0.001299,0.0005,1e-06,0.000697,0.407121,0.826691,0.008998,2.336464,0.143704,0.281524,0.698973,0.000118,1.9e-05,0.00315,1396.20219
51885,0.0,2572.66,224.623,113.312,364.686,22.414,14.746,4.78,121.9229,51.3812,35.0163,0.0,0.71,17.96,5.27,104.4,0.25,35.66,1.56,0.2,2.62,0.000233,4e-05,0.045806,0.000312,0.062379,0.001102,0.001806,2.5e-05,0.005024,0.03155,0.22609,0.030247,4.04969,0.61492,0.89657,2.14698,0.000148,0.000103,0.013421,754.0
51892,0.0,1365.37875,81.022225,31.373146,610.628831,14.322523,127.129923,0.0,21.229674,16.753776,38.055577,0.03511,0.14427,5.526301,1.126071,3.220537,0.110638,1.944451,0.008937,0.0,0.0,0.000509,1.3e-05,0.004277,0.000137,0.018335,0.001862,0.000745,1e-06,0.000699,0.021353,0.355251,0.007747,2.167153,0.131668,4.381701,0.75085,0.000127,5.8e-05,0.002588,875.41112
51893,0.0,1248.362871,86.293285,87.196267,367.47059,2.712979,30.842318,1.5176,24.568036,4.04737,51.772585,1.001,3.719,9.96,3.019,7.732,0.354,1.0564,0.2014,0.196,0.5404,0.000878,1.2e-05,0.005633,7.3e-05,0.024192,0.000774,0.000378,4e-06,0.001381,0.018213,1.452427,0.005085,0.960614,0.179334,5.618675,1.605909,0.000146,0.000165,0.007064,599.57491
51895,0.0,2163.018925,134.599455,194.275517,988.36259,4.152979,44.006318,0.0,65.67146,14.033167,45.157736,0.0,0.005866,6.101053,1.290607,45.875225,1.606,3.98915,0.410648,0.0,0.0,0.000731,1.2e-05,0.017077,0.000231,0.053944,0.001223,0.001558,1e-05,0.001201,0.081813,0.747439,0.012815,3.276614,0.423088,6.852155,2.900909,0.000436,0.000638,0.025408,1374.23888
51897,0.0,752.940368,8.854608,16.567608,126.747908,3.524,150.590352,0.0,2.862768,1.471907,2.407268,0.0,0.0,0.0,0.0,0.0,0.25027,0.0,0.0,0.0,0.0,0.000124,1e-06,0.000731,5.9e-05,0.004292,0.000381,0.000151,2e-06,0.000156,0.00889,0.698345,0.292887,2.469326,0.037067,1.043731,0.523921,1.8e-05,3.5e-05,0.001474,312.67994
51898,0.0,3257.830116,128.748118,49.662473,433.341444,26.768118,469.94226,0.0,35.7125,5.5905,79.423,0.0,0.0,0.0,0.0,0.0,0.46405,0.0,0.0,0.0,0.0,0.001152,2.5e-05,0.006897,0.000136,0.005687,0.001068,0.000537,2e-06,0.000922,0.059404,0.832018,0.300201,3.597336,0.172887,1.380031,1.000968,4.7e-05,4.3e-05,0.005407,1123.11833
51899,23.054679,2273.648617,0.288,1.791977,975.495112,0.288,525.432318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-06,0.0,0.000115,4.9e-05,0.000539,8.6e-05,0.000129,0.0,0.000251,0.10696,3.066003,1.452541,11.583379,0.054105,1.521871,1.556428,4e-06,3e-06,0.000177,1542.7727
51900,0.0,1783.4,76.136,50.07999,854.26546,23.57425,218.09114,0.012,26.1965,20.71,25.8785,0.0,0.018,2.88,1.2,12.366,0.5585,14.679,0.504,0.0,0.009,0.000535,8e-06,0.013212,0.000154,0.010312,0.001687,0.000788,4e-06,0.001191,0.02616,0.582184,0.01021,2.362325,0.245827,0.557059,1.006162,8.2e-05,4e-05,0.00673,1230.0
51902,0.0,1174.706568,34.427185,57.055522,940.631596,14.381885,155.72818,0.0,8.394338,1.601702,20.661939,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.000304,0.0,0.00113,0.000146,0.009389,0.00135,0.0009,3e-06,0.001764,0.100635,1.552244,0.006788,3.772894,0.254205,5.106236,1.274474,0.000158,5.1e-05,0.006538,1220.40429
51903,0.0,2623.5,21.645,94.375,555.69065,24.5,500.5,0.0,7.7415,3.393,6.045,0.0,0.0,0.0,0.0,0.0,0.75075,0.0,0.0,0.0,0.0,0.00037,3e-06,0.004264,0.000266,0.01161,0.001266,0.000876,5e-06,0.001634,0.0,0.241836,0.012125,1.1985,0.198714,4.182157,1.2308,0.000169,7e-05,0.006735,1220.71065
51905,21.45,259.38,2.4205,11.019625,375.08,2.492,10.504,0.0925,1.6764,0.2212,0.348,0.0,0.0002,0.208,0.044,1.564,0.0975,0.137,0.016,0.0005,0.0805,3.4e-05,0.0,0.002367,2.2e-05,0.002318,0.000212,0.000111,4e-06,0.000261,0.01871,0.10302,0.00328,0.63763,0.054765,0.49605,0.18564,6.1e-05,1.5e-05,0.001396,424.0
51908,0.0,2179.110368,206.497331,46.452364,1620.804889,10.758979,38.04599,0.0,59.472272,114.494359,31.907457,0.032269,0.574185,18.183991,9.380814,58.441755,0.101857,104.265014,2.994374,0.050507,0.069376,0.000615,0.0,0.104724,0.000227,0.016398,0.000546,0.000963,1e-06,0.001122,0.151533,0.181818,0.007437,2.239631,0.140797,5.294139,0.597435,9.8e-05,3.9e-05,0.003599,1937.31235
51911,0.0,1734.329287,132.446767,25.33,398.604403,8.45,111.398,0.0,88.254644,14.547235,29.109265,0.0,0.011875,16.625423,3.265708,82.129589,0.055,13.395341,0.819396,0.0,0.0,0.000157,0.0,0.01541,4.8e-05,0.001035,0.000225,0.000175,1e-06,0.000355,0.0075,0.480076,0.005052,0.3815,0.056714,0.703106,0.43758,2.3e-05,1.2e-05,0.00225,686.46367
51913,0.0,2957.229048,121.345089,71.631065,668.634017,10.5,388.553909,0.0,77.856144,15.174235,22.892265,0.0,0.009875,13.825423,2.715708,68.297589,0.761208,11.139341,0.681396,0.0,0.0,0.000373,3e-06,0.014967,0.000185,0.009681,0.001903,0.000737,6e-06,0.000939,0.005229,0.74631,0.007978,1.571365,0.138306,0.51731,1.210162,0.00016,5.8e-05,0.006577,1266.66408
51915,0.0,2604.5,116.6,168.295,611.308,10.762,215.016,0.0,32.9604,7.6612,53.4313,0.0,0.0,0.0,0.0,0.0,1.64129,0.0,0.0,0.0,0.0,0.000618,6e-06,0.004533,0.000285,0.014854,0.003032,0.000744,8e-06,0.003994,0.00023,3.39844,0.010922,1.16671,0.22301,2.71845,3.1536,0.000101,0.000129,0.006044,1129.0
51917,0.0,1788.282871,39.369285,82.950267,1703.92859,31.888979,268.618318,0.0,8.997036,2.93337,18.093585,0.0,0.0,0.0,0.0,0.0,0.159,0.0,0.0,0.0,0.0,7.9e-05,0.0,0.001089,0.000307,0.020111,0.001557,0.001916,0.0,0.006109,0.374233,2.023147,0.037321,9.159294,0.480844,5.174135,1.819229,0.000124,6.4e-05,0.005624,2145.57491
51929,22.75,263.09,0.002,1.858,425.066,3.152,24.072,0.0,0.13725,0.17775,0.0405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-05,0.0,0.001126,7e-06,0.002752,0.000113,6.8e-05,0.0,9.6e-05,0.01874,0.04314,0.002902,0.70746,0.03537,0.01677,0.06714,5e-06,2e-06,0.000135,477.0
51932,0.0,2429.125491,179.429857,120.236605,897.17754,27.851905,84.541729,0.09,98.237632,17.045181,54.435242,0.125,1.970866,25.608053,12.627607,72.927225,0.7955,11.19915,0.909648,0.225,0.01,0.000709,2e-06,0.019392,0.00029,0.046917,0.002111,0.001317,8e-06,0.002299,0.086097,0.505249,0.027676,3.74599,0.3278,6.959527,1.278432,0.000117,0.000137,0.022796,1316.13115
51935,0.0,2392.2,149.07,41.67,650.34,9.78,220.41,0.0,47.7405,10.179,82.2915,5.946,3.426,12.702,6.048,14.112,0.31911,4.284,0.201,0.0,0.0,0.000768,1.9e-05,0.007908,6.7e-05,0.007302,0.001218,0.000615,1e-06,0.000396,0.06057,0.9081,0.008415,1.63545,0.15639,2.1222,0.85716,7.8e-05,3.2e-05,0.00462,1080.0
51939,0.0,1402.61,97.95,19.503,33.75,3.971,111.35,0.0,21.516,55.856,13.971,0.1375,0.565,21.6425,4.41,12.6125,0.0025,7.615,0.035,0.0,0.0,0.0,2e-06,0.005927,0.000121,0.013178,0.000659,0.000817,0.0,4.8e-05,0.01275,0.04081,0.006823,0.17438,0.05292,1.01415,0.18434,4.4e-05,6.6e-05,0.00152,267.0
51942,0.0,3183.40618,181.110776,73.224267,1338.76659,63.564979,312.314318,0.0,45.395836,112.16709,20.4328,0.0,0.156095,11.124028,5.754829,48.736964,0.0,100.083416,2.845023,0.0,0.069376,0.002966,0.0,0.0999,0.000372,0.026204,0.001063,0.0029,0.0,0.004467,0.262453,0.472467,0.020927,9.283574,0.563254,4.279195,1.312549,0.000105,2.5e-05,0.011224,1985.01384
51953,0.0,1236.288723,24.301,34.081,384.862,8.148,219.950483,0.0,7.8955,4.107,6.773,0.0,0.0,0.0,0.0,0.0,0.75575,0.0,0.0,0.0,0.0,0.00037,3e-06,0.00219,0.000105,0.008937,0.001343,0.0003,5e-06,0.000284,0.0025,1.635572,0.597838,5.451441,0.08073,1.008971,1.244531,7.9e-05,2.8e-05,0.003535,663.60369
51954,0.0,2654.32,142.399,204.002,1444.552,14.962,136.2628,0.0,58.0723,41.3063,38.8254,0.165,0.678,26.133,5.352,15.363,0.3316,9.87,0.048,0.0,0.0,0.00134,3.7e-05,0.025875,0.000342,0.085689,0.001173,0.001052,0.0,0.003921,0.14753,0.56965,0.011175,4.48603,0.3641,4.22615,2.30904,0.000173,0.000484,0.006683,1962.0
51955,0.0,3778.7,59.482,123.79,479.04,17.82,673.96,0.0,17.921,7.896,21.923,0.0,0.0,0.0,0.0,0.0,1.122,0.0,0.0,0.0,0.0,0.000659,5e-06,0.005546,0.000349,0.02083,0.002475,0.001237,7e-06,0.002572,0.0416,2.0192,0.30006,5.1645,0.2862,1.3531,3.3276,9.7e-05,6.1e-05,0.00616,1370.0
