,Recipe_id,alcohol,energia,grasa,proteina,agua,fibra,carbohidratos,ácido graso 22:6 n-3 (ácido docosahexaenóico),"ácidos grasos, monoinsaturados totales","ácidos grasos, poliinsaturados totales",ácidos grasos saturados totales,ácido graso 12:0 (láurico),ácido graso 14:0 (ácido mirístico),ácido graso 16:0 (ácido palmítico),ácido graso 18:0 (ácido esteárico),ácido graso 18:1 n-9 cis (ácido oléico),colesterol,ácido graso 18:2,ácido graso 18:3,ácido graso 20:4 n-6  (ácido araquidónico),ácido graso 20:5 (ácido eicosapentaenóico),Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,Vitamina D,Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,"folato, total","equivalentes de niacina, totales",riboflavina,tiamina,Vitamina B-12,"Vitamina B-6, Total",Vitamina C (ácido ascórbico),calcio,"hierro, total",potasio,magnesio,sodio,fósforo,ioduro,"selenio, total",zinc (cinc),Total_Grams,grasa_cals_pctg,proteina_cals_pctg,carbos_cals_pctg
3851,52101,0.0,738.56,66.156,18.897000000000002,334.0,12.422,27.445999999999998,0.04,13.9419,44.1002,8.0585,0.0,0.0302,6.457999999999999,2.944,14.694,0.0,36.906,1.494,0.0,0.03,0.001164,0.0,0.004248,0.000234,0.007267,0.0006190000000000001,0.000508,0.0,0.001092,0.042065,0.27253,0.006642,1.726305,0.22418000000000002,0.09391000000000001,0.444695,2.3e-05,2.3e-05,0.002972,455.0,76.3,9.7,14.1
3852,52107,0.0,1518.1928710000002,92.82608499999999,69.69075699999999,1314.32415,16.536979000000002,99.832318,0.0,7.209286,4.81431,74.732265,0.0,0.0,0.081,0.03,0.114,0.16688,0.366,0.003,0.0,0.0,0.002015,0.0,0.008526,0.000285,0.020829,0.000942,0.001026,3e-06,0.002574,0.152193,0.309655,0.022277,5.084134,0.40652,4.1817150000000005,1.252089,0.000103,0.000156,0.006072999999999999,1604.57491,55.2,18.4,26.4
3853,52108,0.0,626.902871,46.395285,30.039267,229.05659,2.624979,22.574317999999998,1.3384,16.542536,5.73637,20.458085,0.0,0.196,1.176,0.336,2.2119999999999997,0.12300000000000001,0.616,0.11199999999999999,0.055999999999999994,0.7336,0.000273,1.7e-05,0.004096,4.9e-05,0.015174000000000002,0.000328,0.000337,7.000000000000001e-06,0.0012519999999999999,0.022753,0.11726700000000001,0.0026420000000000003,0.666674,0.088554,4.477995,0.448349,0.00010700000000000001,3.6e-05,0.001794,341.57491,66.5,19.1,14.4
3854,52115,0.0,1531.569802,70.902722,32.956471,114.574775,25.743416,158.325857,0.0,42.88019,17.186294,7.257341,0.0,0.045,4.47,1.62,40.95,0.077,16.59,0.075,0.0,0.0,4.6e-05,0.0,0.036256000000000004,0.00014,0.009303,0.001356,0.000394,1e-06,0.000589,0.037802999999999996,1.0014969999999999,0.160762,2.547992,0.412733,0.22369099999999997,1.014643,1.3000000000000001e-05,1.3000000000000001e-05,0.006437000000000001,422.32468,45.5,9.4,45.1
3855,52116,0.0792,418.35,11.767000000000001,70.971,330.205,0.0,6.0624,0.74,3.50759,0.7478199999999999,6.23457,0.0,0.0,0.0,0.0,0.0,0.79802,0.008,0.016,0.004,0.644,8.7e-05,2e-06,0.011669,4.8e-05,0.012812,0.000413,0.000162,2.8000000000000003e-05,0.00020299999999999997,0.0,0.32432,0.006586,1.33281,0.137042,0.8365879999999999,0.72688,0.00036,9.7e-05,0.006044,419.0,25.6,68.6,5.9
3856,52120,0.0,982.5289019999999,15.285667000000002,181.288223,885.6265,5.825362,26.738502,1.4,2.251011,5.350497,3.348967,0.0,0.1,1.1,0.5,0.2,0.48,0.0,0.1,0.5,0.9,0.000795,0.0,0.02145,0.00013700000000000002,0.068997,0.0004940000000000001,0.000732,2.9999999999999997e-05,0.003996,0.0069,1.592436,0.018851,2.543119,0.30256700000000003,3.6365199999999995,1.7502950000000002,0.0006490000000000001,0.00045,0.017825999999999998,1115.30556,14.2,74.8,11.0
3857,52123,0.0,1341.350412,83.987151,35.528321000000005,293.461112,10.802432000000001,110.433982,0.0,53.903573,9.76332,13.967951999999999,0.020277,0.048674,8.162583,2.063399,49.090309999999995,0.5005,6.823472,0.593144,0.0,0.0,0.000267,2e-06,0.013609999999999999,0.000138,0.008925,0.000784,0.000601,3e-06,0.000519,0.026189999999999998,0.185399,0.006698999999999999,0.651849,0.11545699999999999,5.789174,0.553311,0.00010800000000000001,9.9e-05,0.003351,550.6592400000001,56.4,10.6,33.0
3858,52127,0.0,385.1,21.665,26.115,161.996,0.32,21.3,0.0,7.7449,3.4018,6.0472,0.0,0.0,0.0,0.0,0.0,0.75075,0.0,0.0,0.0,0.0,0.00037,3e-06,0.002164,0.0001,0.00837,0.000942,0.000185,5e-06,0.00027400000000000005,0.0,0.23524,0.062247000000000004,0.7655,0.0349,1.8655,0.49208,4.5e-05,2.2e-05,0.002575,236.0,50.7,27.2,22.2
3859,52128,0.0,773.86,22.553,55.251999999999995,271.019,5.912000000000001,85.22,0.0,7.586,1.34,12.5026,0.0,0.0,0.0,0.0,0.0,0.13182,0.0,0.0,0.0,0.0,0.000153,5e-06,0.001439,3.4e-05,0.023869,0.000469,0.001064,1e-06,0.0007570000000000001,0.04512,0.08067,0.006263,0.8742700000000001,0.066605,2.4703,0.65592,4.8e-05,3.2e-05,0.006613,443.0,26.5,28.9,44.6
3860,52129,0.0,2106.03,200.8279,12.342125,421.63199999999995,7.098,66.583,0.0,142.0088,24.3092,34.2478,0.0,0.02,28.0,5.5,138.32,0.002,22.56,1.38,0.0,0.0,6e-06,0.0,0.024278,6.7e-05,0.0047,0.000322,0.000455,0.0,0.001233,0.077655,0.15978399999999998,0.003104,2.29006,0.095223,0.49451999999999996,0.27826,3.3e-05,9e-06,0.001645,710.0,85.1,2.3,12.5
3861,52131,0.0,483.66,0.048,1.692,274.584,2.548,116.728,0.0,0.0325,0.0375,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1e-05,0.0,0.000269,8.3e-05,0.0012980000000000001,5.5e-05,0.00011899999999999999,0.0,0.000199,0.08026,0.03936,0.0011480000000000001,0.8610399999999999,0.045380000000000004,0.035480000000000005,0.04836,7.000000000000001e-06,1e-06,0.00035,398.0,0.1,1.4,98.5
3862,52132,0.0,1044.0,0.0,4.8,531.6,12.0,251.6,0.0,0.33,0.456,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000276,0.0,0.0012,0.00022200000000000003,0.0018,0.00018,0.0006,0.0,0.00036,0.3,0.218,0.002,1.204,0.07200000000000001,0.018000000000000002,0.168,2.2e-05,7.000000000000001e-06,0.00128,800.0,0.0,1.9,98.1
3863,52134,2.946,1691.056715,39.398340000000005,119.465556,1019.749723,29.758809999999997,203.82538200000002,0.0,15.590639000000001,5.462508000000001,13.736872,0.0,0.0,0.081,0.03,0.114,0.321,0.366,0.003,0.0,0.0,0.0018059999999999999,0.0,0.004815,0.00025,0.032628,0.0015279999999999998,0.0012900000000000001,4e-06,0.003399,0.1495,0.9398219999999999,0.056311,4.989669999999999,0.341624,4.126133,1.29216,0.00011200000000000001,6.7e-05,0.010059,1437.85156,21.5,29.0,49.5
3864,52135,0.0,514.051108,32.348345,20.579826999999998,162.419047,5.139979,35.004059999999996,0.0,9.642114,1.458415,19.495523000000002,0.0,0.0,0.0,0.0,0.0,0.0888,0.0,0.0,0.0,0.0,0.00031800000000000003,4e-06,0.000968,3.2e-05,0.001031,0.00038700000000000003,0.000148,1e-06,0.00015900000000000002,0.005071,0.643103,0.005225,0.5926739999999999,0.10184700000000001,4.154162,0.444454,7.8e-05,6e-06,0.001855,271.06198,56.7,16.0,27.3
3865,52137,0.0,447.21,28.320999999999998,25.189,551.87,10.912,22.974,0.0,7.8869,1.1402,17.7343,0.0,0.0,0.0405,0.015,0.057,0.11,0.183,0.0015,0.0,0.0,0.00045099999999999996,0.0,0.00243,0.000129,0.003507,0.00046399999999999995,0.000273,2e-06,0.000653,0.047724,0.9335600000000001,0.002758,1.43223,0.0906,0.644447,0.62426,1.6e-05,6e-06,0.003074,652.0,57.0,22.5,20.5
3866,52143,0.0,382.8,7.92,17.16,1217.04,23.76,59.4,0.0,0.528,3.432,1.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001188,0.0,0.011352,0.000304,0.00132,0.000132,0.000528,0.0,0.00396,2.0064,0.1188,0.00528,2.046,0.1056,0.0792,0.198,1e-05,1e-06,0.00132,1320.0,18.9,18.2,62.9
3867,52146,0.0,2066.74,46.6068,108.87075,1464.53,33.826,300.54400000000004,0.016,14.4277,11.4602,11.2895,0.036000000000000004,0.3962,10.081,2.6660000000000004,17.406,0.397,8.262,1.217,0.172,0.016,0.0018809999999999999,0.0,0.016040000000000002,0.0007030000000000001,0.06253,0.001497,0.001749,2e-06,0.0033840000000000003,0.5665399999999999,2.082068,0.613962,9.16365,0.417216,1.11141,2.0146599999999997,6.500000000000001e-05,6.1e-05,0.011831,2051.0,20.4,21.2,58.4
3868,52150,0.0,2659.668902,253.878467,14.968473000000001,1953.7485,39.258362,85.335502,0.0,177.822911,31.362796999999997,43.161767,0.0,0.025,35.0,6.875,172.9,0.0,28.2,1.725,0.0,0.0,0.004214,0.0,0.033175,0.000298,0.00912,0.000587,0.000801,0.0,0.002227,0.11552,0.45918400000000004,0.012575,4.038049,0.205013,0.66306,0.389865,5.3e-05,1.3000000000000001e-05,0.003002,2369.3055600000002,85.1,2.2,12.7
3869,52151,100.5,3706.061543,143.964499,44.92346,571.337505,10.113317,379.124482,0.0,40.759036,6.423369999999999,86.663585,0.0,0.0,0.0,0.0,0.0,0.267,0.0,0.0,0.0,0.0,0.001393,2.9999999999999997e-05,0.0059039999999999995,9.7e-05,0.014743000000000001,0.0006320000000000001,0.0005059999999999999,1e-06,0.001495,0.013903,0.917536,0.044732999999999995,1.362793,0.18358,4.880898,0.725565,9.499999999999999e-05,4.8e-05,0.0024289999999999997,1258.12511,43.3,6.0,50.7
3870,52152,0.0,1190.0028710000001,70.620285,90.64926700000001,550.31659,5.664979,46.814318,0.0,29.509535999999997,9.86837,22.088585000000002,0.03,0.015,3.471,1.5585,8.961,1.37725,1.062,0.102,0.165,0.0,0.000618,7.000000000000001e-06,0.004141,0.00021400000000000002,0.027804000000000002,0.002025,0.002093,9e-06,0.0020469999999999998,0.057453,0.240217,0.011152,2.3740740000000002,0.161254,7.354195,1.043049,0.000146,5.7999999999999994e-05,0.008298999999999999,786.5749099999999,53.6,30.6,15.8
3871,52153,0.0,1369.020368,2.513608,6.0136080000000005,466.776908,12.0,330.280352,0.0,0.35226799999999997,0.000907,1.302268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016999999999999999,0.0,0.0005,0.000125,0.000598,0.00037200000000000004,2e-06,0.0,0.0005059999999999999,0.06,1.892495,0.872027,8.153566,0.052722000000000005,0.907041,1.051361,5e-06,0.0,0.001025,822.67994,1.7,1.8,96.6
3872,52155,0.0,887.414954,1.7061419999999998,10.841811,977.555374,31.576359000000004,205.182292,0.0,0.9733850000000001,1.495616,1.196796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015,0.0,0.006168,0.000278,0.006547,0.000437,0.00045,0.0,0.001553,0.201629,0.799528,0.324662,5.982973,0.29194499999999995,0.412743,0.658884,4e-06,2e-06,0.003394,1236.79381,1.7,4.9,93.3
3873,52156,0.0,2957.32,82.751,112.344,278.365,1.262,432.92400000000004,0.0,29.0789,7.4382,39.5763,0.02,0.01,2.314,1.0390000000000001,5.974,0.7505,0.708,0.068,0.11,0.0,0.0007019999999999999,3e-06,0.003968,0.0002,0.028592000000000003,0.0015119999999999999,0.001437,7.000000000000001e-06,0.002274,0.0007099999999999999,1.47276,0.007462999999999999,1.22773,0.15225,3.271896,1.70776,6.1e-05,8e-05,0.008301000000000001,931.0,25.5,15.4,59.2
3874,52157,0.0,2791.8,51.53,105.2,369.87,14.55,466.33,0.0,14.380999999999998,5.162000000000001,22.02,0.0,0.0,0.0,0.0,0.0,0.6595,0.0,0.0,0.0,0.0,0.00037200000000000004,2e-06,0.0035479999999999995,0.00024700000000000004,0.013535,0.0018059999999999999,0.000932,4e-06,0.0024460000000000003,0.0315,1.6459,0.03588,2.4745,0.23535,1.0564,2.594,6.3e-05,5.4000000000000005e-05,0.0039700000000000004,1020.0,16.9,15.3,67.8
3875,52160,0.0,2660.06,108.96799999999999,148.037,582.854,36.262,266.08,0.0,36.9104,11.7812,49.6813,0.0,0.0,0.0,0.0,0.0,1.47197,0.0,0.0,0.0,0.0,0.001224,6e-06,0.008656,0.00042800000000000005,0.05254400000000001,0.0041259999999999995,0.002471,1.2e-05,0.002461,0.00237,2.53052,0.029776,2.04587,0.45258000000000004,5.249544,2.80952,0.00011399999999999999,0.000233,0.01706,1163.0,37.2,22.5,40.4
3876,52170,0.0,838.582871,15.752185,45.438392,1290.8953900000001,39.560978999999996,106.013318,0.0,3.066586,6.5429900000000005,1.523885,0.0,0.0,0.1215,0.045,0.171,0.0,0.5489999999999999,0.0045,0.0,0.0,0.003235,0.0,0.015030000000000002,0.000795,0.014685,0.000807,0.001474,0.0,0.0016359999999999999,0.44687299999999996,0.687701,0.029435000000000003,4.009254,0.272477,4.7609449999999995,1.7167689999999998,0.00010700000000000001,1.6e-05,0.008424,1511.57491,19.0,24.3,56.7
3877,52174,0.0,4928.359555,292.429987,268.43075,1968.589518,40.4674,301.868222,0.0,110.688275,137.386412,37.355272,0.0,0.161961,17.097081,7.031436,94.542188,0.869548,103.768566,3.1856709999999997,0.0,0.069376,0.001178,2.4e-05,0.126123,0.000481,0.082163,0.001927,0.0017620000000000001,9e-06,0.007133,0.294724,0.567063,0.022448,9.057068,0.655521,7.449853999999999,2.885127,0.0007480000000000001,0.000488,0.010473999999999999,2897.9195600000003,53.6,21.9,24.6
3878,52175,0.0,1440.7997599999999,50.000021999999994,68.815265,932.754264,0.0,178.09290900000002,0.0,17.0764,6.990880000000001,15.5228,0.0,0.0,0.0,0.0,0.0,1.524058,0.0,0.0,0.0,0.0,0.000792,8e-06,0.004547,0.000212,0.015390000000000001,0.002803,0.0006519999999999999,1.1e-05,0.00059,0.005979,1.80128,0.443125,4.864825,0.11242100000000001,1.31144,1.759982,0.000174,5.9999999999999995e-05,0.007495,1229.91106,31.3,19.1,49.6
3879,52177,0.0,927.795302,8.358071,17.195749,7.263,5.420458999999999,192.253117,0.0,2.784869,1.167222,3.864035,0.0,0.0001,0.14,0.0275,0.6916,0.0106,0.1128,0.0069,0.0,0.0,0.000101,1e-06,0.0010810000000000001,5.9999999999999995e-05,0.003229,0.000171,0.000262,0.0,0.00040300000000000004,0.012045,0.155299,0.059519,1.114781,0.061147,0.11735999999999999,0.57755,4e-06,2e-06,0.0006320000000000001,235.25772999999998,8.2,7.5,84.2
3880,52192,0.0,1908.16,0.048,6.5920000000000005,1002.3839999999999,16.048,469.728,0.0,0.44,0.608,0.22399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036899999999999997,0.0,0.0016190000000000002,0.000304,0.002448,0.000245,0.000819,0.0,0.000504,0.41776,2.7038599999999997,1.162448,10.45904,0.10388,1.22698,1.42736,1.6e-05,8e-06,0.00144,1498.0,0.0,1.4,98.6
3881,52198,0.0,784.4,43.2,14.805,505.22,33.5,83.1796,0.0,16.6394,7.1983,16.0768,0.055,0.226,8.657,1.764,5.045,0.30185,3.0460000000000003,0.013999999999999999,0.0,0.0,0.00033999999999999997,4e-06,0.0068,5.9999999999999995e-05,0.004372,0.00042199999999999996,0.000299,2e-06,0.000339,0.076,0.17855,0.0038640000000000002,1.1585,0.0538,0.491,0.2854,3.1e-05,3.5e-05,0.0037409999999999995,695.0,49.8,7.6,42.6
3882,52201,8.58,1243.0,40.625,76.01625,775.4125,11.0625,125.15,0.0,14.117125,8.5935,14.22275,0.0,0.0,0.0405,0.015,0.057,0.5735,0.183,0.0015,0.0,0.0,0.000731,1.3000000000000001e-05,0.00831,0.000188,0.025883999999999997,0.001003,0.000459,3e-06,0.00165,0.075975,0.203095,0.007536,1.71625,0.1617,4.06325,0.97339,0.000122,0.00011999999999999999,0.004325,1050.5,31.2,26.0,42.8
3883,52202,0.0,1504.850062,58.523665,184.986539,1662.7010480000001,12.952886,56.785247,1.85,41.8908,5.942083,8.478841000000001,0.0,0.0051,5.466,1.182,40.11,1.95,4.22,0.40299999999999997,0.01,1.61,0.002041,0.0,0.045462999999999996,0.00035299999999999996,0.042809,0.0016079999999999998,0.001064,7e-05,0.00187,0.625398,0.920715,0.02169,5.877452,0.455751,2.426993,2.0581970000000003,0.00093,0.00025,0.017176,1979.9413600000003,35.3,49.5,15.2
3884,52205,0.0,657.985,4.5167,22.820875,789.05225,27.045,128.1035,0.0,1.5746,1.14645,0.535,0.0,0.0002,0.20800000000000002,0.044000000000000004,1.564,0.0,0.136,0.013999999999999999,0.0,0.0,0.000342,0.0,0.001956,0.000245,0.010876,0.000393,0.000986,0.0,0.002578,0.25522,0.242052,0.010828,4.9583699999999995,0.207844,0.5436350000000001,0.47015,3.1e-05,1.3000000000000001e-05,0.002973,975.5,6.3,14.2,79.5
3885,52207,0.0,2892.055121,176.034267,214.81429500000002,743.468747,8.958998,110.753964,0.0,99.84894399999999,38.883635,33.897865,0.0,0.009875,13.825423,2.7157080000000002,68.297589,0.7425,11.139341,0.681396,0.0,0.0,0.0007700000000000001,3.5e-05,0.029976999999999997,0.000233,0.084257,0.001363,0.00044400000000000006,4e-06,0.003547,0.030430000000000002,0.47648199999999996,0.009456,2.9283099999999997,0.291997,3.491761,2.42539,0.000117,0.00042800000000000005,0.006945000000000001,1269.9529699999998,54.9,29.8,15.3
3886,52211,0.0,1324.5927880000002,65.671011,25.395415,402.43316200000004,10.948447999999999,156.054153,0.0,19.646587,3.052885,38.889305,0.0,0.0,0.0,0.0,0.0,0.0886,0.0,0.0,0.0,0.0,0.000335,7.000000000000001e-06,0.008442,9.8e-05,0.007915,0.000863,0.000296,0.0,0.00047699999999999994,0.182321,0.502351,0.004572,1.275784,0.095764,0.434044,0.5369729999999999,5.6000000000000006e-05,1.3000000000000001e-05,0.002358,662.2021900000001,44.9,7.7,47.4
3887,52212,0.0,2066.911824,178.09287,91.167676,771.118816,10.434385,27.836189,0.418462,95.18885999999999,23.617765,46.548606,0.030619,0.39370900000000003,31.162196,14.456233,80.660336,0.36743000000000003,19.644323999999997,1.434287,2.378089,0.331708,0.0022670000000000004,0.0,0.01546,0.000145,0.044183999999999994,0.0014119999999999998,0.003953,1e-05,0.002554,0.071353,0.169218,0.011590999999999999,3.2995769999999998,0.185921,7.668311999999999,1.0250569999999999,7.900000000000001e-05,7.8e-05,0.010714,1091.4054800000001,77.1,17.5,5.4
3888,52217,2.946,1769.736054,61.73396999999999,25.844,768.86,7.95,268.74,0.0,46.575225,5.684798000000001,8.95615,0.0,0.005866,6.114553,1.295607,45.894225,0.0,4.05015,0.41114799999999996,0.0,0.0,8.6e-05,0.0,0.012773999999999999,0.00011499999999999999,0.013227000000000001,0.000606,0.000392,0.0,0.001086,0.0264,0.10217999999999999,0.00349,1.3279,0.0925,0.0412,0.6192,1.9e-05,3.2e-05,0.001175,1138.6639699999998,32.0,6.0,62.0
3889,52218,0.0,1013.438925,89.924255,46.274267,281.02659,2.364979,6.2143180000000005,1.912,59.33276,11.744167,14.684736,0.0,0.285866,7.781053,1.770607,49.035225,0.35025,4.86915,0.5706479999999999,0.08,1.048,0.000169,1.7e-05,0.015984,9.2e-05,0.023674,0.000638,0.000489,1.2e-05,0.001715,0.007353,0.12491700000000001,0.003232,0.868074,0.09325399999999999,3.9491949999999996,0.667549,0.000135,4.9e-05,0.002729,435.23888,79.4,18.2,2.4
3890,52219,0.0,769.46,39.076,39.374,425.18,4.442,63.943999999999996,0.0,12.1052,4.2976,18.5327,0.0,0.0,0.0,0.0,0.0,0.37265,0.0,0.0,0.0,0.0,0.000327,6e-06,0.002053,6.2e-05,0.003468,0.000719,0.000261,2e-06,0.000391,0.00911,0.35948,0.004352,0.93143,0.0744,1.75859,0.70204,6.9e-05,1.9e-05,0.004748,575.0,46.0,20.6,33.4
3891,52224,0.0,2099.856086,127.6,33.875391,546.405084,10.581478,205.111956,0.0,62.461420999999994,11.494672,48.344269,0.0,0.0058,8.12,1.595,40.1128,0.6073,6.5424,0.4002,0.0,0.0,0.000921,1.4000000000000001e-05,0.011009999999999999,0.000229,0.006698999999999999,0.0009050000000000001,0.000618,3e-06,0.000609,0.193997,0.9128629999999999,0.295903,3.4069879999999997,0.08988099999999999,0.9640299999999999,0.851029,5e-05,2.7000000000000002e-05,0.003343,927.67391,54.6,6.4,39.0
3892,52229,0.0,649.702871,22.285285000000002,10.949266999999999,705.22659,12.764978999999999,101.11431800000001,0.0,6.627836,1.00777,14.061985,0.0,0.0,0.0,0.0,0.0,0.0444,0.0,0.0,0.0,0.0,0.00021,5e-06,0.0037939999999999996,4e-05,0.0024219999999999997,0.000405,0.000252,0.0,0.000745,0.040753,0.576267,0.14785299999999998,2.272374,0.070754,4.052395,0.43554899999999996,0.000117,1.1e-05,0.0019879999999999997,861.5749099999999,30.9,6.8,62.3
3893,52230,0.0,2094.92,73.7265,97.069125,627.4586,25.416999999999998,255.498,0.16399999999999998,27.68445,12.780439999999999,21.7226,0.012,0.1522,9.998,5.192,15.152000000000001,0.6445,6.127999999999999,0.414,0.932,0.13,0.0016239999999999998,2e-06,0.005384000000000001,0.00026000000000000003,0.032489,0.0015550000000000002,0.002139,7.000000000000001e-06,0.002165,0.32336,0.45516999999999996,0.018833000000000003,2.40093,0.237025,5.41527,1.17382,5.9e-05,0.000184,0.009459,1105.0,32.0,18.7,49.3
3894,52231,0.0,717.7685700000001,40.26777,42.118587,1061.998551,3.2854,46.0656,0.0,11.304888,1.628955,24.122207999999997,0.0,0.0,0.0,0.0,0.0,0.080636,0.0,0.0,0.0,0.0,0.000363,8e-06,0.001376,3.5e-05,0.001258,0.000711,0.000299,1e-06,0.000204,0.038297000000000005,0.46943,0.002002,1.239058,0.078238,0.482875,0.362759,5.9999999999999995e-05,1.3000000000000001e-05,0.0018239999999999999,1195.8056800000002,50.7,23.6,25.8
3895,52236,0.0,2147.67,88.8739,190.666875,699.938,8.221,142.295,0.0,48.8226,27.7967,11.9822,0.0,0.0034,3.536,0.748,26.588,0.2046,2.312,0.23800000000000002,0.0,0.0,0.000462,3.3e-05,0.023038999999999997,0.000183,0.080555,0.000719,0.0004,0.0,0.0034439999999999996,0.05754,0.116559,0.0064269999999999996,3.15321,0.291088,2.63695,2.23642,7.5e-05,0.00040199999999999996,0.004185,1145.0,37.5,35.8,26.7
3896,52238,0.0,2425.5386510000003,108.928881,172.97444,1313.007663,22.712,187.25545400000001,1.85,30.216221,12.142242999999999,54.706036,0.0,0.2,1.5,0.35,0.45,1.274266,0.05,0.0,0.1,0.85,0.000665,9e-06,0.010825,0.000192,0.040041,0.0036490000000000003,0.0017329999999999997,1.3000000000000001e-05,0.004538,0.017575,2.589783,0.033131,3.724918,0.467479,5.065011,3.121588,0.000122,0.000371,0.018368000000000002,1832.30121,40.5,28.6,30.9
3897,52239,0.0,2016.86,123.29899999999999,94.461,666.1360000000001,5.6979999999999995,131.737,0.0,36.9279,15.8362,64.3963,0.0,0.0,0.0,0.0,0.0,0.34004,0.0,0.0,0.0,0.0,0.001497,3e-06,0.008115,0.00011499999999999999,0.001973,0.001745,0.000502,6e-06,0.0006190000000000001,0.00533,3.18209,0.004943,1.43385,0.17620999999999998,2.824191,2.1036099999999998,0.000138,2.8999999999999997e-05,0.009519,1055.0,55.1,18.8,26.2
3898,52240,0.0,2834.002871,103.79528499999999,103.33426700000001,409.89159,2.614979,365.91431800000004,0.205,37.047036,13.73337,43.548584999999996,0.015,0.19,12.2375,6.435,16.985,0.3625,7.49,0.5,1.165,0.1625,0.000471,0.0,0.002534,0.000124,0.034974,0.001478,0.0020800000000000003,8e-06,0.002277,0.0029530000000000003,1.322467,0.006227,1.905574,0.190254,7.338092,1.7445490000000001,0.000105,8.499999999999999e-05,0.009023999999999999,1011.5749099999999,33.2,14.7,52.1
3899,52242,100.2,1634.298497,98.86595600000001,2.518628,361.095715,3.336979,12.39338,0.0,70.13348,11.800605000000001,16.863851,0.0,0.009875,13.825423,2.7157080000000002,68.297589,0.0,11.139341,0.681396,0.0,0.0,4e-06,0.0,0.012584999999999999,1.1e-05,0.000795,5.6000000000000006e-05,5.9e-05,0.0,0.000256,0.012515,0.051342,0.001235,0.34927600000000003,0.044631,3.670233,0.082975,7e-05,2e-06,0.000567,588.1285799999999,93.7,1.1,5.2
3900,52244,21.45,371.22488,1.450811,16.150157,925.659632,12.298,35.129954,0.0,0.0088,0.6092,0.0078,0.0,0.0,0.0,0.0,0.0,0.005229,0.0,0.0,0.0,0.0,0.00024900000000000004,0.0,0.003144,0.00031,0.002445,0.000725,0.00043099999999999996,1e-06,0.001275,0.07104500000000001,0.46232399999999996,0.00518,1.766043,0.095476,0.165275,0.44436099999999995,8.6e-05,1.3000000000000001e-05,0.002385,1015.4555300000001,6.0,29.6,64.4
3901,52254,0.0,1308.4,93.745,78.225,555.73,1.05,37.95,0.0,28.115,6.186,50.4755,0.5005,1.6075,4.224,1.3275,3.3480000000000003,0.87775,0.3182,0.0727,0.0,0.0,0.0011970000000000001,1e-05,0.004639,0.00015,0.019875,0.001872,0.000386,8e-06,0.000559,0.0025,1.73345,0.00621,1.063,0.11315,1.5749,1.3940000000000001,9.300000000000001e-05,7.2e-05,0.009095,775.0,64.5,23.9,11.6
3902,52255,0.0,671.33,31.68,45.3425,131.488,3.5980000000000003,50.345,0.0048,9.46215,3.6435,15.25775,0.4112,1.4048,6.3168,1.8396,7.3968,0.1667,2.58256,0.41816000000000003,0.0516,0.0048,0.00027400000000000005,2e-06,0.001459,4.4e-05,0.019499000000000002,0.000392,0.000194,1e-06,0.00072,0.00321,0.5987600000000001,0.004078,0.48186999999999997,0.066875,0.90875,0.60592,1.4000000000000001e-05,4.4e-05,0.003913000000000001,267.0,42.7,27.2,30.2
3903,52256,0.0,914.39,0.08,6.631,752.4898,16.590999999999998,221.0339,0.0,0.4448,0.6133,0.2305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036899999999999997,0.0,0.0016190000000000002,0.000304,0.002461,0.000246,0.00082,0.0,0.0005059999999999999,0.418045,1.20364,0.437829,4.96404,0.099436,0.474743,0.677974,1.6e-05,9e-06,0.00146,999.0,0.1,2.9,97.0
3904,52259,0.0,1062.098925,78.58925500000001,43.466767,498.66659000000004,7.864978999999999,46.204318,0.008,52.980259999999994,9.660167,14.319735999999999,0.018000000000000002,0.20386600000000002,10.997053,2.586607,53.739225,0.1988,7.86915,1.010648,0.086,0.008,0.00011499999999999999,0.0,0.014058000000000001,3.2e-05,0.024419,0.000541,0.000308,1e-06,0.001208,0.019359,0.131167,0.004422,1.054974,0.09955399999999999,3.8530949999999997,0.42904899999999996,8.1e-05,2.2e-05,0.0026379999999999997,684.23888,66.4,16.3,17.3
3905,52264,0.0,736.0,2.475,31.775,1170.52065,21.95,143.425,0.0,0.15275,1.083,0.38825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001517,0.0,0.00233,0.00031600000000000004,0.00873,0.00044800000000000005,0.000618,0.0,0.00173,0.307,0.196826,0.006827,2.467,0.18646400000000002,4.783157,0.53208,3.2e-05,1.4000000000000001e-05,0.0026,1391.71065,3.1,17.6,79.3
